Age,Income,Experience,LoanAmount,InterestRate,CreditHistoryLength,CreditScore,LoanApprovalStatus
24,114825,2,5750,11.01,4,619,No
22,58473,0,13000,7.88,3,624,Yes
22,115010,0,5000,10.59,2,614,No
25,114897,6,15000,11.49,3,645,No
24,114696,5,10000,15.23,3,593,No
26,66241,3,13000,17.93,2,694,No
22,115427,0,9000,8.49,2,687,No
25,67054,2,13000,7.51,4,603,No
23,114931,0,20000,14.17,4,592,No
22,41330,0,12000,13.06,4,652,No
23,100686,5,24175,11.11,2,644,Yes
26,114788,4,15000,10.37,4,561,No
24,68259,1,13000,11.83,4,635,No
24,115185,6,4800,13.43,3,597,No
23,41180,1,4000,5.79,4,694,No
23,114581,0,4500,6.92,3,692,No
26,114740,2,17000,15.65,2,612,No
25,114931,2,6800,9.63,4,495,No
22,73126,0,13000,9.99,4,499,No
21,41456,0,9600,13.98,4,715,No
24,115105,0,12000,10.36,4,665,No
22,115378,0,6875,6.54,2,683,No
22,73170,0,13000,8.94,2,663,No
25,75437,0,13000,6.91,2,583,No
24,41190,0,2500,6.39,3,669,No
22,115036,0,7200,12.23,4,514,No
21,41208,0,10000,7.88,2,676,No
26,114996,1,7275,6.91,4,628,No
22,77584,0,13000,14.11,3,612,No
24,114985,6,25000,16.32,3,645,No
21,41573,0,3000,11.83,4,582,No
24,79213,1,13000,13.49,2,686,No
23,115006,4,4000,7.88,3,651,No
22,79076,0,13000,11.01,4,663,No
22,114914,0,12000,7.51,3,594,No
24,78949,4,13000,11.01,2,579,No
24,115142,5,18000,7.88,2,569,No
25,115077,1,6500,7.14,3,536,No
23,73082,0,13000,7.66,4,613,Yes
21,114698,1,15000,11.01,2,706,No
24,81930,1,13000,13.98,3,647,No
26,114990,3,20000,14.96,3,714,No
26,114761,0,5000,9.88,2,533,No
24,114885,5,16000,15.33,3,591,No
23,114830,1,15000,12.73,4,615,No
24,114880,3,20000,10.62,4,538,No
24,114980,1,5000,7.88,3,632,No
23,84952,1,13000,11.58,3,583,No
22,115033,0,12000,10.99,4,569,No
23,114924,3,10900,7.74,4,601,No
24,85290,3,13000,7.9,3,575,No
26,114758,2,1000,8.94,4,621,No
23,115220,1,25000,18.78,4,541,No
24,85126,0,13000,10,2,702,No
26,114814,5,8000,11.01,2,683,No
23,114604,3,14400,11.83,3,707,No
23,100593,2,20000,11.83,4,687,Yes
23,100591,0,5000,14.61,2,585,Yes
24,90923,4,13000,10.99,4,540,No
21,101006,0,15000,12.84,4,575,Yes
23,114914,0,6000,7.68,3,680,No
25,115065,4,4000,8,4,640,No
23,91154,0,13000,6.91,2,675,No
21,40727,0,12000,11.48,4,525,No
23,40862,0,5000,8.59,4,697,No
25,91237,4,13000,11.48,4,690,No
23,92447,3,13000,11.01,2,699,No
22,115457,2,10000,9.07,3,579,No
24,115263,3,25000,10.08,4,541,No
25,101100,2,13000,11.71,3,526,No
24,101811,4,13000,11.83,3,510,No
25,115110,0,5000,7.43,2,651,No
25,114838,2,2800,9.91,3,603,No
23,104203,0,13000,10.62,3,678,No
21,100880,2,10000,15.28,4,648,Yes
24,115267,0,18000,13.35,3,666,No
25,105177,3,13000,7.29,2,599,No
26,114856,5,24250,8.88,3,662,No
24,115197,2,16000,5.79,4,543,No
23,108937,1,13000,12.73,2,558,No
25,115510,4,18000,7.51,4,645,No
23,114940,2,10000,7.51,4,546,No
22,114854,0,7200,10.95,4,646,No
24,109155,5,13000,8.94,4,588,No
25,115024,3,18000,14.72,4,507,No
24,101004,0,6000,9.32,3,598,Yes
23,115216,1,4325,7.74,2,601,No
21,115615,0,12000,5.42,2,553,No
26,115542,3,5000,12.68,3,575,No
26,84951,1,13000,14.42,2,554,Yes
24,133070,0,13000,8.9,2,553,No
26,133673,6,13000,7.9,3,595,No
24,115741,2,6000,10.99,4,575,No
23,115803,0,13500,14.96,4,687,No
24,109387,3,13000,12.69,4,587,Yes
24,40614,4,14000,11.01,2,682,No
23,145027,1,13000,11.71,4,617,No
26,130482,5,13000,15.99,3,691,Yes
24,101355,0,16000,16.07,4,651,Yes
25,115980,0,21000,14.65,3,629,No
24,116011,0,35000,7.9,4,604,No
25,116318,7,10925,12.69,4,640,No
22,86581,0,21600,15.27,2,616,Yes
22,115835,0,3000,7.9,3,686,No
22,116091,0,5500,12.69,3,641,No
25,116543,1,35000,18.25,2,681,No
22,116201,0,6000,13.49,3,723,No
23,116212,0,9000,6.62,4,573,No
25,115907,5,14000,6.03,3,641,No
23,115808,1,1500,6.62,3,688,No
26,116007,2,24000,19.42,4,658,No
25,70451,2,13600,9.99,2,593,No
24,115896,2,5000,8.9,4,680,No
25,116346,2,35000,7.49,3,628,No
25,82635,6,13600,10,3,592,No
22,85236,0,13600,7.29,4,548,No
24,116242,0,4800,11.99,3,630,No
26,116407,2,10000,5.42,3,691,No
22,84985,0,13600,12.21,4,563,No
25,88800,7,13600,11.99,2,620,No
23,95293,1,13600,9.88,3,612,No
25,116063,3,20000,6.99,3,659,No
23,116305,0,12000,7.49,4,579,No
24,116332,0,11000,5.99,2,636,No
23,103036,0,13600,6.03,3,678,No
24,116410,0,12000,5.42,4,630,No
25,40857,1,8000,10.38,2,660,No
23,116607,3,8000,13.49,3,668,No
24,116171,1,4200,5.99,3,512,No
26,78751,3,13625,11.01,3,608,No
23,116252,4,4000,5.42,2,588,No
23,115855,0,10000,7.49,3,614,No
22,116107,0,9000,7.49,4,597,No
25,40522,3,13650,16.35,4,663,Yes
21,40477,0,11000,13.11,3,686,No
24,115857,2,4200,11.01,4,650,No
24,40642,2,8000,14.26,3,665,No
21,41129,0,5000,14.61,3,664,No
25,102001,2,5000,16.02,3,704,Yes
26,116338,2,20000,11.11,4,621,No
23,116119,0,7000,5.79,3,585,No
26,116156,5,11625,10,3,488,No
26,116010,2,8000,7.29,4,582,No
22,116274,0,25000,13.8,4,654,No
23,115932,3,20000,11.11,2,668,No
23,40125,0,3600,11.58,4,587,No
25,55089,2,13650,18.79,2,624,Yes
25,116163,5,18250,11.11,4,561,No
25,86581,3,25000,14.09,2,681,Yes
22,116122,0,12000,11.01,3,625,No
26,116473,1,16000,5.79,2,634,No
21,36735,2,13750,15.05,4,678,Yes
25,43218,5,13750,7.51,4,554,Yes
25,101624,0,3500,14.84,2,558,Yes
22,115708,0,20000,7.88,3,635,No
26,40406,4,10000,8.49,3,644,No
22,65250,0,13750,14.96,2,611,No
23,116273,0,5000,10.38,4,568,No
21,40542,0,2500,13.61,3,651,No
23,40325,4,8000,7.29,3,453,No
22,116129,0,8000,7.88,4,585,No
24,115979,1,15000,7.51,4,560,No
22,40155,2,7000,11.78,4,710,No
23,116533,0,5000,7.51,2,671,No
24,39955,0,4200,7.29,2,610,No
24,116330,0,2000,10.38,3,645,No
24,95797,2,13800,8.49,2,725,No
25,97722,3,13800,11.99,3,546,No
25,116501,4,20000,11.01,2,580,No
25,116369,4,4000,9.88,3,521,No
24,127178,0,13800,7.66,2,553,No
22,116172,0,5000,10.99,4,531,No
26,115829,1,12000,13.11,4,553,No
23,116359,2,20000,10.99,3,649,No
23,39944,1,5000,13.99,3,597,No
25,40056,2,3600,11.01,4,522,No
26,116001,3,10000,10.99,4,565,No
22,86449,0,15000,14.96,3,698,Yes
26,86423,6,16500,16.45,3,637,Yes
26,141961,6,13800,7.49,3,597,No
24,40173,0,5600,14.42,3,597,No
26,115928,4,20000,16.7,4,638,No
25,115890,1,5000,11.83,4,649,No
25,92790,3,13900,10.62,4,646,No
21,116314,0,7000,12.53,4,658,No
24,115914,1,6000,13.92,4,479,No
26,51390,5,14000,6.92,2,675,Yes
23,116204,0,12000,11.01,2,654,No
26,51244,8,14000,9.45,2,664,Yes
22,116099,0,11400,13.04,2,476,No
25,102033,1,2125,15.01,4,678,Yes
24,53000,6,14000,7.51,2,727,Yes
23,116557,5,10000,5.42,2,684,No
24,116687,2,14400,7.88,4,645,No
23,116476,1,25200,15.65,2,598,No
26,116949,6,15000,6.17,3,596,No
22,117262,0,18000,10.25,3,601,No
25,116859,5,10000,6.17,2,734,No
26,117229,1,18000,7.51,4,590,No
24,116992,0,14000,17.19,4,655,No
26,117096,1,25000,11.58,2,583,No
25,117200,5,18000,7.9,4,593,No
25,47961,0,14000,16.49,3,627,Yes
24,117453,0,9300,6.17,2,528,No
23,117847,3,12000,9.91,2,598,No
25,117393,4,8000,11.01,4,704,No
24,117073,2,6400,15.96,2,499,No
26,117355,4,4000,6.62,4,579,No
23,87263,0,35000,15.99,2,571,Yes
22,117871,0,5000,6.99,4,664,No
22,56219,1,14000,8.49,4,596,No
23,117321,0,16000,6.62,2,708,No
24,48716,0,14000,15.58,3,630,Yes
24,117039,4,8000,11.11,4,621,No
23,57218,2,14000,10.37,3,528,No
23,117212,0,15000,9.63,4,631,No
24,117496,0,22000,12.68,3,699,No
23,117469,1,15000,16.4,3,648,No
24,57001,0,14000,7.88,4,601,No
22,117363,0,12975,6.91,4,522,No
26,117617,3,6000,13.61,3,663,No
23,117759,0,5000,7.51,3,667,No
24,117305,0,6800,13.61,4,632,No
23,51098,3,14000,16.89,3,656,Yes
25,117363,5,25000,14.59,2,577,No
23,117623,3,4800,11.01,2,608,No
22,117669,1,10000,13.57,3,598,No
24,59873,0,14000,11.71,3,630,No
23,117129,0,4000,16.32,3,610,No
26,54109,6,14000,14.83,2,536,Yes
23,117617,0,1800,11.01,2,623,No
22,117291,0,7500,11.34,4,574,No
24,117654,1,12000,10.28,2,610,No
26,103580,5,14000,11.01,2,566,Yes
26,118146,2,10000,5.99,2,670,No
24,61119,3,14000,9.88,2,575,No
24,61014,1,14000,12.21,3,506,No
25,103630,2,24000,17.19,2,618,Yes
23,117910,3,14500,7.51,2,581,No
25,118055,5,8000,7.49,2,650,No
24,118254,0,25000,11.12,3,626,No
26,118436,1,10400,9.32,3,554,No
23,118230,0,5575,6.54,3,569,No
23,118485,0,15000,6.54,3,586,No
23,63735,0,14000,6.91,3,599,No
23,39496,2,3500,15.27,3,595,No
22,104107,0,3500,14.74,3,649,Yes
24,118671,0,12000,6.03,3,663,No
23,64444,0,14000,14.27,3,656,No
24,118311,2,10000,11.71,3,604,No
24,119084,4,10000,6.62,3,607,No
21,64467,0,14000,14.65,3,692,No
25,118724,0,2000,5.42,4,669,No
24,118515,4,12000,7.49,2,681,No
22,39399,0,3000,6.99,4,653,No
26,118368,5,12000,8.49,3,641,No
23,118913,0,10000,18.07,3,605,No
21,118564,0,6000,10.59,4,628,No
24,118804,2,6500,11.11,3,614,No
25,65775,2,14000,10.99,4,669,No
25,103864,0,5000,10.36,2,632,Yes
22,65600,1,14000,7.14,2,649,No
22,118479,1,25000,14.46,3,611,No
24,118506,5,5000,5.79,2,676,No
23,118701,4,10000,11.01,4,648,No
22,58683,2,14000,13.92,3,631,Yes
25,104225,4,24000,11.01,2,527,Yes
22,104119,1,18000,13.48,2,663,Yes
26,118562,4,14000,7.88,3,634,No
24,104157,2,20000,10.99,4,657,Yes
20,118478,0,24250,11.01,4,594,No
25,67131,3,14000,6.62,2,611,No
26,67259,5,14000,9.99,4,669,No
23,118165,0,10000,8.94,3,693,No
24,118576,0,25000,11.83,3,602,No
23,104217,0,4800,16,3,646,Yes
23,118819,2,14500,8.94,3,656,No
23,39348,0,7500,12.98,3,629,No
25,118868,4,1000,11.14,4,613,No
23,118792,0,20000,13.57,4,583,No
25,118877,4,6400,9.63,4,543,No
25,118626,0,2000,7.37,2,673,No
22,118332,0,16000,7.66,3,637,No
25,104173,4,15000,6.91,4,659,Yes
23,66723,0,14000,11.66,3,679,No
21,66963,0,14000,6.54,2,627,No
23,88826,0,7000,9.63,2,558,Yes
21,119036,0,15000,11.36,4,577,No
21,118511,0,10000,6.62,2,535,No
23,118603,1,9400,6.62,3,647,No
23,119014,0,9000,6.62,4,622,No
26,119086,1,8450,6.99,2,623,No
22,68230,0,14000,12.21,3,608,No
24,118970,1,8000,12.68,2,633,No
23,119097,3,10000,11.14,4,679,No
22,68145,1,14000,14.35,4,582,No
23,39549,3,6500,8.59,2,653,No
24,119457,3,10000,8.59,3,571,No
25,68320,3,14000,6.92,2,655,No
26,119453,5,9600,13.06,3,668,No
24,39174,0,15000,11.01,3,681,No
24,68539,0,14000,12.61,2,617,No
23,119425,2,1000,11.49,3,614,No
22,120128,0,18000,8.9,3,664,No
24,120015,1,12000,6.03,2,564,No
26,69901,3,14000,10.37,2,621,No
26,119678,4,5000,11.49,2,542,No
25,70717,4,14000,12.61,3,689,No
26,72725,5,14000,12.69,4,603,No
22,73042,0,14000,6.03,2,679,No
25,120018,6,15000,6.17,4,642,No
23,72868,0,14000,14.84,3,682,No
23,119770,0,1800,7.88,2,563,No
26,119511,2,20000,14.22,4,670,No
24,119525,0,12250,9.88,2,606,No
22,72545,0,14000,7.88,2,665,No
26,119937,2,8000,14.91,4,705,No
23,120133,2,23000,6.91,4,593,No
24,106079,3,8000,11.01,3,643,Yes
22,73136,0,14000,13.48,3,651,No
25,120286,3,8500,11.58,2,619,No
23,120361,1,25000,15.7,2,681,No
25,65711,4,14000,14.59,4,673,Yes
25,120524,5,12800,12.42,4,612,No
22,120572,0,7125,7.51,4,628,No
22,120419,0,5000,9.67,3,511,No
23,120365,4,5500,14.74,4,688,No
22,73097,3,14000,12.73,2,693,No
24,120283,0,12000,9.62,3,580,No
25,120536,3,12000,8.94,2,633,No
26,120888,0,2700,11.01,3,681,No
25,73300,6,14000,11.01,2,639,No
23,121095,0,20000,7.49,3,645,No
25,120998,4,8000,11.01,4,614,No
23,120827,0,4800,11.49,2,678,No
22,74202,2,14000,6.99,4,679,No
25,121126,3,12000,10.38,4,674,No
23,75796,0,14000,10.99,4,651,No
24,120907,3,10000,13.61,3,700,No
24,75082,5,14000,8.59,4,631,No
25,121283,6,8000,8,2,631,No
24,76300,6,14000,12.69,2,689,No
23,120733,1,25000,11.71,3,604,No
24,120793,3,6600,9.91,2,614,No
22,77719,0,14000,7.88,3,586,No
23,79260,0,14000,10.65,4,599,No
23,121206,3,35000,16.77,3,667,No
23,79401,0,14000,9.99,2,646,No
24,78961,3,14000,10.99,4,583,No
23,120940,4,14000,17.58,3,693,No
23,121147,0,15000,13.49,4,523,No
24,121131,4,6000,8.9,2,616,No
22,79103,2,14000,7.49,2,544,No
26,79958,3,14000,6.62,3,633,No
25,121271,0,6000,8.9,3,622,No
25,38473,7,15000,6.03,4,624,No
23,80238,0,14000,12.99,3,645,No
25,121181,6,12000,9.91,4,638,No
26,120871,3,9200,6.03,3,677,No
22,120971,0,9000,11.01,2,599,No
25,106969,0,20000,17.58,3,687,Yes
23,120935,0,35000,16.77,4,644,No
25,120976,2,4800,10.65,3,690,No
25,121211,3,11650,6.62,3,679,No
23,106591,3,8400,14.65,4,614,Yes
24,83657,0,14000,12.61,2,660,No
26,84308,2,14000,9.63,3,611,No
25,120882,3,15000,6.03,3,560,No
25,77835,3,14000,14.42,2,601,Yes
21,85263,0,14000,6.99,3,637,No
23,38098,1,6000,10.37,3,684,No
25,84788,1,14000,9.99,2,679,No
24,67978,1,14000,14.96,4,583,Yes
22,120877,1,6000,8.49,2,646,No
24,120952,0,8000,9.99,3,586,No
24,87063,2,14000,7.9,4,613,No
26,120668,6,12000,5.99,2,675,No
23,87391,3,14000,10.75,3,610,No
23,106578,1,1000,13.49,4,652,Yes
21,87636,0,14000,13.49,2,557,No
22,120821,1,14350,9.99,2,640,No
24,121090,5,6000,5.42,4,674,No
24,120871,4,5625,6.99,4,663,No
24,120948,0,5000,11.01,3,690,No
26,120818,5,15000,13.99,4,600,No
23,88386,1,14000,13.11,2,680,No
23,121040,3,8000,11.49,4,667,No
25,121130,2,3275,5.42,2,505,No
24,120749,1,10750,6.99,4,599,No
23,121115,0,11200,11.49,2,559,No
23,120867,1,10000,10.59,4,679,No
25,121152,3,16000,14.79,2,612,No
21,121012,1,6200,8.49,4,573,No
26,106475,3,7700,14.79,4,605,Yes
26,90904,7,14000,11.11,4,589,No
22,121042,0,15000,7.49,2,635,No
25,120802,5,7500,13.99,4,568,No
25,121083,3,17600,10.59,2,575,No
22,38377,0,4000,14.74,2,664,No
24,121310,1,10000,5.99,2,633,No
22,120673,0,3000,11.49,3,605,No
23,120977,3,11000,8.49,2,686,No
26,120871,5,10000,10.59,2,699,No
25,120787,0,15000,15.99,3,637,No
22,121513,2,15000,11.99,2,599,No
24,120723,1,10300,15.99,4,678,No
24,106670,3,24000,19.69,2,657,Yes
26,120977,5,25000,11.99,3,635,No
25,94257,2,14000,10.99,2,660,No
22,95385,1,14000,13.48,4,637,No
26,96631,4,14000,11.01,2,480,No
23,96827,0,14000,14.27,2,595,No
26,120839,3,5000,6.92,4,649,No
26,90672,3,10000,14.54,3,627,Yes
23,120886,2,10000,7.66,2,631,No
25,121077,5,15000,11.01,3,589,No
24,98256,0,14000,14.17,4,555,No
22,121230,0,12000,11.11,3,585,No
24,120934,0,6000,5.79,2,686,No
22,99334,0,14000,7.9,4,648,No
23,120970,0,9125,11.11,3,666,No
25,121172,2,12000,5.79,2,637,No
24,121046,0,30000,18.62,2,652,No
25,121266,2,7000,5.79,3,559,No
24,120811,2,12000,6.92,2,662,No
24,121194,1,12800,5.79,4,542,No
24,120754,3,20000,6.17,4,652,No
24,120805,4,7700,10.74,2,556,No
22,120667,0,10000,10.74,3,651,No
23,121433,2,25000,17.14,2,574,No
25,120761,2,7500,6.54,4,626,No
23,121274,2,16000,6.17,2,659,No
23,104053,2,14000,6.62,3,663,No
24,106608,0,14000,9.99,3,675,No
26,109124,1,14000,6.03,2,596,No
21,106482,0,25000,14.83,4,522,Yes
25,110050,2,14000,12.23,2,683,No
25,121016,3,15000,6.17,4,605,No
23,120994,0,17000,5.79,4,611,No
23,114831,3,14000,12.69,2,605,No
24,120962,0,10000,6.54,3,580,No
26,121083,1,2000,5.42,2,606,No
24,121085,1,5000,9.62,4,547,No
24,121186,3,16000,6.54,2,666,No
23,120760,2,14000,6.17,3,640,No
23,100690,0,14000,17.51,4,695,Yes
24,114752,1,14000,11.01,2,638,No
22,121090,3,20000,6.91,4,586,No
23,120988,3,5400,12.23,2,671,No
22,120969,0,13500,11.01,4,531,No
26,121156,2,14000,13.85,4,620,No
24,121210,0,16800,7.88,4,637,No
24,90876,3,14000,16.45,2,545,Yes
25,120643,2,15000,7.88,2,501,No
24,120909,4,14000,10.75,3,599,No
25,120996,4,13750,15.95,4,699,No
24,120940,6,3600,13.23,2,675,No
24,121274,0,7000,6.76,3,701,No
24,127127,3,14000,7.88,4,593,No
26,120845,1,17000,13.61,3,657,No
24,118460,3,14000,14.26,3,614,Yes
25,120717,0,7000,13.98,3,648,No
25,121101,4,10000,7.51,4,655,No
23,121171,2,15000,7.88,4,626,No
24,121266,1,16000,14.72,2,586,No
24,133132,0,14000,7.88,2,633,No
25,121158,1,25000,10.75,4,619,No
23,136528,2,14000,13.49,2,630,No
23,144787,2,14000,9.99,4,659,No
26,120967,3,24000,10.99,4,706,No
22,120956,0,15000,13.85,3,608,No
24,145248,1,14000,10,3,573,No
25,121010,7,4800,7.14,3,625,No
23,120810,3,20000,11.36,3,541,No
26,145225,0,14000,11.01,4,607,No
26,121187,4,14000,13.11,2,572,No
23,147377,2,14000,13.48,2,678,No
25,121230,0,15000,12.73,4,535,No
24,120944,0,25000,15.33,2,659,No
22,37192,0,7500,11.01,2,653,No
24,120880,1,24000,10.99,4,493,No
22,154715,0,14000,8.94,3,633,No
25,121301,4,14000,10.25,2,618,No
22,169168,1,14000,13.11,3,637,No
21,121010,0,5000,7.14,3,626,No
24,175284,4,14000,12.84,4,704,No
24,121035,0,17400,16.07,4,631,No
25,120841,1,8000,10.25,3,650,No
24,120820,1,12000,15.33,4,668,No
22,121038,0,20000,11.83,2,611,No
24,178352,2,14000,5.42,2,676,No
22,106683,0,25000,18.09,2,624,Yes
23,121164,3,1000,14.26,3,641,No
23,121278,0,15000,16,2,703,No
25,120810,5,25000,11.48,3,648,No
24,121015,0,10000,12.87,4,681,No
22,120758,0,15000,8.94,3,659,No
23,30138,0,14075,11.01,3,650,Yes
26,121110,1,10000,14.26,2,510,No
23,120911,0,7000,8.59,3,539,No
24,120708,0,13000,11.48,4,620,No
21,34734,0,14075,11.01,2,626,Yes
22,56223,2,14100,14.26,2,659,Yes
23,121110,2,10000,13.57,3,611,No
25,120823,3,12000,8.94,4,587,No
23,121225,0,10000,12.87,3,529,No
24,120899,0,12000,12.18,3,487,No
23,121312,0,25000,11.58,3,620,No
24,120885,3,15000,12.21,2,524,No
24,106858,2,25000,18.84,2,697,Yes
23,39356,0,14125,7.9,2,623,Yes
23,120773,2,15000,11.01,2,506,No
26,36814,1,6000,7.9,2,606,No
22,121327,2,24000,13.47,4,630,No
23,121175,0,6850,13.47,4,620,No
25,40392,1,14125,9.91,3,565,Yes
23,36763,4,14125,6.62,4,629,No
24,106928,0,15000,10.2,4,608,Yes
26,37016,1,1925,6.03,3,557,No
24,120709,4,25000,11.01,3,681,No
25,121138,1,15000,11.28,4,626,No
26,121220,4,7500,8.32,3,607,No
24,121386,0,6000,11.01,3,658,No
24,106791,1,6400,11.66,3,587,Yes
22,48848,1,14125,11.49,3,602,Yes
26,120951,4,12800,9.45,3,637,No
26,111152,4,14200,10.99,3,660,No
23,120903,0,15000,11.34,2,565,No
21,94451,0,14275,9.91,4,622,No
26,162677,0,14275,9.45,2,629,No
22,91237,1,17000,16.02,4,667,Yes
23,121036,0,20600,12.53,4,677,No
24,106605,0,1950,9.99,2,713,Yes
24,91033,2,14000,9.99,2,692,Yes
24,121430,1,10000,16.4,4,627,No
25,121567,4,35000,11.99,3,652,No
23,121841,0,20000,7.9,4,680,No
24,42824,2,14400,15.7,4,586,Yes
26,122207,5,8000,11.99,3,648,No
24,121782,3,21000,11.49,4,667,No
24,122239,0,10800,10.75,4,625,No
25,91509,4,6000,14.74,4,519,Yes
22,37079,0,15000,6.62,4,670,No
24,121912,0,6000,5.99,4,521,No
23,44225,3,14400,13.57,2,531,Yes
24,122028,0,16000,7.51,2,540,No
25,122181,2,17000,11.71,3,585,No
23,122231,0,20000,17.43,3,565,No
22,37347,0,7200,10.99,2,559,No
24,42327,2,14400,16.82,3,692,Yes
21,45101,0,14400,15.05,4,681,Yes
26,122102,0,16000,7.88,3,627,No
22,122339,0,25000,11.01,3,722,No
22,52670,0,14400,11.01,4,631,Yes
24,122458,1,24250,12.53,4,668,No
24,107717,4,25000,15.65,4,576,Yes
26,52630,1,14400,9.62,4,638,Yes
21,121890,0,14000,10.25,2,554,No
22,52737,1,14400,7.88,2,563,Yes
22,37100,0,6000,7.49,3,629,No
23,122452,4,20500,13.48,4,646,No
26,122390,7,5600,6.62,3,668,No
24,122567,2,9900,8,4,685,No
24,122825,3,6400,11.01,3,650,No
23,54985,1,14400,11.01,3,606,Yes
22,58532,0,14400,13.49,2,570,No
24,123742,4,13600,6.62,3,600,No
23,123128,0,30000,16.77,2,679,No
24,61194,1,14400,11.01,2,524,No
25,123338,3,6975,9.91,3,630,No
23,62100,0,14400,7.51,4,665,No
23,123342,0,25000,11.71,4,636,No
24,55934,0,14400,11.01,3,609,Yes
23,123412,0,35000,7.9,3,685,No
25,123431,3,8000,12.42,4,627,No
24,123218,0,12000,15.27,3,568,No
24,123569,0,23800,8.9,2,643,No
21,68988,0,14400,18.79,3,592,No
26,123206,5,13000,5.42,3,641,No
24,69536,3,14400,7.49,4,625,No
25,123491,2,11200,7.91,4,553,No
22,123248,0,18000,8.49,3,587,No
22,123482,2,10000,7.49,4,607,No
23,109212,1,15000,9.99,3,683,Yes
24,123290,1,9800,10.36,2,602,No
23,123245,0,6000,11.01,3,656,No
23,71633,0,14400,11.01,4,629,No
23,123399,0,10000,11.49,2,573,No
23,72178,4,14400,8.9,3,691,No
26,123307,5,6000,13.61,2,710,No
25,123380,2,14400,11.01,2,634,No
23,123315,4,20000,11.01,3,658,No
24,123548,0,7200,11.01,3,670,No
22,65719,0,14400,11.01,4,536,Yes
24,123313,3,20000,10.25,3,598,No
23,123540,0,6000,7.51,2,681,No
26,123508,3,20000,11.36,4,665,No
23,74145,0,14400,12.84,3,592,No
25,73841,0,14400,12.53,2,678,No
24,123535,3,24250,11.83,3,621,No
22,123087,0,7000,12.87,3,553,No
25,75515,1,14400,13.47,3,608,No
25,78012,3,14400,9.62,2,625,No
21,123314,3,18000,14.96,3,685,No
23,123061,1,15000,8.94,3,486,No
24,85082,1,14400,12.68,4,621,No
24,109107,0,19200,12.84,4,549,Yes
24,84718,1,14400,12.23,4,603,No
23,87564,0,14400,11.14,3,685,No
25,123617,3,15000,11.58,2,673,No
24,87222,2,14400,10,4,516,No
23,82699,2,14400,17.99,3,696,Yes
26,123817,5,25000,11.01,2,657,No
26,123885,5,11800,6.03,2,615,No
24,124712,2,16000,7.88,2,541,No
24,124658,0,20000,6.91,4,628,No
24,124427,0,5000,14.22,4,662,No
22,124582,0,8000,7.74,3,596,No
24,124651,3,21000,13.49,2,614,No
24,124760,2,24000,16.77,3,672,No
23,124530,0,4000,13.49,2,651,No
22,124793,0,15000,15.99,2,639,No
25,124632,3,29175,11.01,2,659,No
22,124907,0,2500,11.01,3,688,No
24,124712,2,8000,10.74,3,631,No
23,124795,0,21850,10,3,600,No
24,124515,4,6400,10.37,3,672,No
23,124605,3,17000,14.35,4,670,No
22,124091,1,6000,11.01,4,528,No
22,92039,0,14400,14.35,2,614,No
23,94467,1,14400,14.27,4,649,No
22,97151,0,14400,11.71,2,622,No
23,97058,1,14400,12.68,4,546,No
26,110257,0,5000,14.96,2,684,Yes
24,93521,0,25000,15.7,3,609,Yes
21,97459,2,14400,11.01,4,654,No
23,37049,3,4000,15.65,4,551,No
26,98735,5,14400,10.37,4,618,No
21,36940,0,4000,11.01,3,596,No
23,124275,0,20000,17.04,2,558,No
23,99203,2,14400,7.66,2,662,No
26,124865,3,9000,6.76,2,600,No
23,125087,0,4000,11.01,4,681,No
25,124931,2,7500,6.54,3,642,No
25,103083,4,14400,8.49,2,614,No
26,106740,4,14400,11.01,2,612,No
25,37041,1,3425,6.17,2,582,No
26,114327,3,14400,10.37,3,574,No
22,125433,0,13600,6.03,2,564,No
23,125802,0,9000,10.65,2,677,No
26,94825,2,15000,14.27,4,595,Yes
25,125829,6,14000,10.99,3,682,No
23,125886,0,5000,11.01,4,629,No
25,125968,2,10000,6.92,2,706,No
25,120697,2,14400,11.71,3,669,No
25,36715,1,1200,16.69,3,661,Yes
22,120644,2,14400,10.74,3,644,No
22,37016,0,3000,10.36,2,564,No
26,37108,4,7000,9.99,2,578,No
24,125650,2,14000,9.99,3,680,No
24,125695,0,19000,11.01,4,603,No
25,136793,2,14400,11.71,4,639,Yes
26,156890,4,14400,14.46,2,686,No
25,125566,1,11000,13.11,3,631,No
24,163397,0,14400,12.69,4,592,No
26,34726,0,14500,12.53,3,598,Yes
24,125869,3,25000,12.84,2,668,No
21,125706,0,15000,9.63,4,569,No
26,125524,1,15000,14.22,2,670,No
25,111676,0,2500,15.27,3,597,Yes
26,36834,2,14500,7.66,2,613,Yes
24,126430,2,5000,15.28,2,662,No
26,126589,0,16000,5.99,4,505,No
21,126342,2,19200,11.99,3,502,No
25,126625,0,12000,11.01,2,651,No
25,36986,7,14500,14.42,4,634,Yes
25,127155,2,9600,11.71,3,615,No
